Time	Data
15726	29.60722
15727	29.7391
15728	29.84976
15729	29.93251
15730	29.9827
15731	29.99809
15732	29.97897
15733	29.92826
15734	29.85121
15735	29.75504
15736	29.64841
15737	29.54071
15738	29.44133
15739	29.35895
15740	29.30078
15741	29.27203
15742	29.27546
15743	29.31116
15744	29.3765
15745	29.46638
15746	29.57358
15747	29.68935
15748	29.80413
15749	29.90829
15750	29.99294
15751	30.05062
15752	30.07593
15753	30.06594
15754	30.02047
15755	29.94212
15756	29.83599
15757	29.70937
15758	29.57112
15759	29.43096
15760	29.2987
15761	29.18352
15762	29.09319
15763	29.03355
15764	29.00799
15765	29.01733
15766	29.05969
15767	29.13078
15768	29.22422
15769	29.33213
15770	29.44574
15771	29.55616
15772	29.65506
15773	29.73528
15774	29.79143
15775	29.82019
15776	29.82058
15777	29.79387
15778	29.74347
15779	29.67451
15780	29.59339
15781	29.50719
15782	29.42306
15783	29.34763
15784	29.28647
15785	29.2437
15786	29.22167
15787	29.22092
15788	29.24014
15789	29.27645
15790	29.32569
15791	29.38283
15792	29.44251
15793	29.49947
15794	29.54904
15795	29.58749
15796	29.61233
15797	29.62243
15798	29.61808
15799	29.60082
15800	29.57328
15801	29.5388
15802	29.50113
15803	29.46401
15804	29.43082
15805	29.40428
15806	29.38623
15807	29.37749
15808	29.37786
15809	29.38617
15810	29.4005
15811	29.41839
15812	29.43716
15813	29.45417
15814	29.46712
15815	29.4743
15816	29.47473
15817	29.46824
15818	29.45546
15819	29.43776
15820	29.41705
15821	29.39554
15822	29.37555
15823	29.35923
15824	29.34832
15825	29.34402
15826	29.34684
15827	29.35658
15828	29.37241
15829	29.39294
15830	29.41643
15831	29.44101
15832	29.46488
15833	29.48655
15834	29.50502
15835	29.51985
15836	29.53128
15837	29.54013
15838	29.54773
15839	29.55571
15840	29.56579
15841	29.57954
15842	29.5981
15843	29.62199
15844	29.65093
15845	29.68378
15846	29.71853
15847	29.75239
15848	29.78205
15849	29.80388
15850	29.8143
15851	29.81012
15852	29.7889
15853	29.74924
15854	29.69103
15855	29.61555
15856	29.52555
15857	29.42512
15858	29.31944
15859	29.21452
15860	29.11674
15861	29.03241
15862	28.9673
15863	28.92622
15864	28.9126
15865	28.92822
15866	28.97305
15867	29.04521
15868	29.14109
15869	29.25557
15870	29.38238
15871	29.51453
15872	29.6448
15873	29.76619
15874	29.87245
15875	29.95841
15876	30.02032
15877	30.05602
15878	30.065
15879	30.04832
15880	30.00846
15881	29.94899
15882	29.87426
15883	29.78902
15884	29.69802
15885	29.60568
15886	29.5158
15887	29.43138
15888	29.35448
15889	29.28621
15890	29.22686
15891	29.17602
15892	29.1328
15893	29.09606
15894	29.06469
15895	29.03777
15896	29.01474
15897	28.99554
15898	28.98056
15899	28.97063
15900	28.96688
15901	28.97056
15902	28.98285
15903	29.00461
15904	29.03625
15905	29.07753
15906	29.12752
15907	29.18455
15908	29.24632
15909	29.31006
15910	29.37266
15911	29.43104
15912	29.48231
15913	29.52414
15914	29.55488
15915	29.5738
15916	29.58114
15917	29.57812
15918	29.56683
15919	29.55004
15920	29.53093
15921	29.51282
15922	29.49879
15923	29.49143
15924	29.49251
15925	29.50282
15926	29.52205
15927	29.54877
15928	29.58057
15929	29.61425
15930	29.64612
15931	29.67232
15932	29.68926
15933	29.69392
15934	29.68421
15935	29.65922
15936	29.61936
15937	29.5664
15938	29.50334
15939	29.43427
15940	29.36401
15941	29.29771
15942	29.24047
15943	29.19689
15944	29.17067
15945	29.16429
15946	29.17879
15947	29.21368
15948	29.26698
15949	29.33538
15950	29.4145
15951	29.49933
15952	29.58457
15953	29.66519
15954	29.73678
15955	29.79596
15956	29.84065
15957	29.8702
15958	29.88548
15959	29.88869
15960	29.88317
15961	29.87304
15962	29.86279
15963	29.85684
15964	29.85911
15965	29.87262
15966	29.8992
15967	29.93932
15968	29.99202
15969	30.05503
15970	30.12494
15971	30.19759
15972	30.26842
15973	30.33295
15974	30.38724
15975	30.42823
15976	30.45414
15977	30.46461
15978	30.46078
15979	30.44525
15980	30.42183
15981	30.3952
15982	30.37054
15983	30.35298
15984	30.34721
15985	30.35695
15986	30.38465
15987	30.4312
15988	30.49584
15989	30.57622
15990	30.66854
15991	30.76791
15992	30.86877
15993	30.96537
15994	31.05229
15995	31.12491
15996	31.17986
15997	31.21529
15998	31.23102
15999	31.22857
16000	31.21101
16001	31.18264
16002	31.14856
16003	31.11418
16004	31.0847
16005	31.06454
16006	31.05693
16007	31.06348
16008	31.08406
16009	31.11667
16010	31.15761
16011	31.20174
16012	31.24294
16013	31.2746
16014	31.29025
16015	31.28417
16016	31.25188
16017	31.19067
16018	31.09987
16019	30.98101
16020	30.83777
16021	30.6758
16022	30.50227
16023	30.32536
16024	30.15366
16025	29.99548
16026	29.8582
16027	29.7477
16028	29.66788
16029	29.62041
16030	29.60455
16031	29.61726
16032	29.65349
16033	29.70659
16034	29.76885
16035	29.83222
16036	29.88891
16037	29.93207
16038	29.95635
16039	29.9583
16040	29.93665
16041	29.8924
16042	29.82866
16043	29.75038
16044	29.66391
16045	29.5764
16046	29.4952
16047	29.42722
16048	29.37832
16049	29.3528
16050	29.35308
16051	29.37945
16052	29.43008
16053	29.50117
16054	29.58726
16055	29.68168
16056	29.77715
16057	29.8663
16058	29.9423
16059	29.99941
16060	30.03336
16061	30.04174
16062	30.02405
16063	29.98178
16064	29.91815
16065	29.83788
16066	29.7467
16067	29.65089
16068	29.55675
16069	29.47008
16070	29.39574
16071	29.33731
16072	29.29681
16073	29.27466
16074	29.2697
16075	29.27934
16076	29.29989
16077	29.32689
16078	29.35556
16079	29.38121
16080	29.39964
16081	29.40752
16082	29.40259
16083	29.38388
16084	29.3517
16085	29.3076
16086	29.2542
16087	29.19493
16088	29.13372
16089	29.07469
16090	29.02181
16091	28.97855
16092	28.94772
16093	28.93123
16094	28.93
16095	28.94396
16096	28.97211
16097	29.01265
16098	29.06315
16099	29.12076
16100	29.18246
16101	29.24522
16102	29.30623
16103	29.36302
16104	29.41355
16105	29.45629
16106	29.49019
16107	29.51468
16108	29.52959
16109	29.53511
16110	29.53168
16111	29.51993
16112	29.50066
16113	29.47481
16114	29.44343
16115	29.40771
16116	29.369
16117	29.32883
16118	29.28893
16119	29.25121
16120	29.21771
16121	29.19054
16122	29.17179
16123	29.16336
16124	29.16683
16125	29.18326
16126	29.21309
16127	29.25595
16128	29.31061
16129	29.37495
16130	29.44596
16131	29.5199
16132	29.59247
16133	29.65904
16134	29.71498
16135	29.75598
16136	29.77838
16137	29.77948
16138	29.75783
16139	29.71339
16140	29.64764
16141	29.56357
16142	29.46555
16143	29.35909
16144	29.25052
16145	29.14656
16146	29.05392
16147	28.97875
16148	28.92627
16149	28.90033
16150	28.90312
16151	28.93499
16152	28.99436
16153	29.0778
16154	29.18026
16155	29.29537
16156	29.41585
16157	29.53404
16158	29.64238
16159	29.73393
16160	29.80284
16161	29.84474
16162	29.85696
16163	29.83877
16164	29.79129
16165	29.71745
16166	29.62167
16167	29.50958
16168	29.38751
16169	29.2621
16170	29.13979
16171	29.02639
16172	28.92672
16173	28.8443
16174	28.78123
16175	28.73808
16176	28.714
16177	28.70687
16178	28.7136
16179	28.73042
16180	28.75329
16181	28.77825
16182	28.80178
16183	28.82109
16184	28.83435
16185	28.84079
16186	28.84075
16187	28.83561
16188	28.82762
16189	28.81965
16190	28.81495
16191	28.81678
16192	28.82814
16193	28.85146
16194	28.88834
16195	28.93942
16196	29.00426
16197	29.08132
16198	29.16804
16199	29.26101
16200	29.35615
16201	29.44899
16202	29.53496
16203	29.60968
16204	29.66924
16205	29.71042
16206	29.73093
16207	29.72949
16208	29.70594
16209	29.66121
16210	29.59728
16211	29.517
16212	29.42401
16213	29.32242
16214	29.21667
16215	29.11127
16216	29.01055
16217	28.91849
16218	28.83851
16219	28.77336
16220	28.72496
16221	28.69442
16222	28.68196
16223	28.68696
16224	28.70802
16225	28.74303
16226	28.78932
16227	28.84381
16228	28.9031
16229	28.96372
16230	29.02225
16231	29.07548
16232	29.1206
16233	29.15529
16234	29.17788
16235	29.1874
16236	29.18366
16237	29.16721
16238	29.1394
16239	29.10222
16240	29.05826
16241	29.01052
16242	28.96225
16243	28.91676
16244	28.87719
16245	28.84635
16246	28.82646
16247	28.81903
16248	28.82476
16249	28.84338
16250	28.87374
16251	28.91379
16252	28.96068
16253	29.01101
16254	29.06093
16255	29.1065
16256	29.14388
16257	29.16967
16258	29.18111
16259	29.17633
16260	29.15452
16261	29.11601
16262	29.06234
16263	28.99612
16264	28.92101
16265	28.8414
16266	28.76224
16267	28.68865
16268	28.62567
16269	28.57785
16270	28.549
16271	28.54192
16272	28.55816
16273	28.59794
16274	28.66007
16275	28.74204
16276	28.84013
16277	28.94962
16278	29.06509
16279	29.18071
16280	29.29062
16281	29.38923
16282	29.47159
16283	29.53363
16284	29.57241
16285	29.58625
16286	29.57481
16287	29.53905
16288	29.48117
16289	29.40442
16290	29.31287
16291	29.21116
16292	29.10422
16293	28.99693
16294	28.8939
16295	28.79919
16296	28.71612
16297	28.64713
16298	28.59369
16299	28.55632
16300	28.53458
16301	28.52723
16302	28.53234
16303	28.54749
16304	28.56998
16305	28.59701
16306	28.62593
16307	28.65437
16308	28.68038
16309	28.70261
16310	28.72029
16311	28.73329
16312	28.74206
16313	28.74761
16314	28.75133
16315	28.7549
16316	28.76012
16317	28.76873
16318	28.78229
16319	28.802
16320	28.82857
16321	28.86215
16322	28.90229
16323	28.94787
16324	28.99719
16325	29.04802
16326	29.09772
16327	29.14336
16328	29.18194
16329	29.21056
16330	29.22661
16331	29.22796
16332	29.21313
16333	29.18143
16334	29.13309
16335	29.06926
16336	28.99201
16337	28.90432
16338	28.80991
16339	28.71309
16340	28.61855
16341	28.53109
16342	28.45541
16343	28.39577
16344	28.3558
16345	28.33824
16346	28.34477
16347	28.37589
16348	28.43087
16349	28.50778
16350	28.60355
16351	28.71417
16352	28.83491
16353	28.96054
16354	29.08568
16355	29.20511
16356	29.31403
16357	29.40835
16358	29.48492
16359	29.54169
16360	29.57776
16361	29.59345
16362	29.59017
16363	29.57029
16364	29.53698
16365	29.49389
16366	29.44492
16367	29.39391
16368	29.34439
16369	29.29934
16370	29.26097
16371	29.23067
16372	29.20889
16373	29.19522
16374	29.18846
16375	29.18679
16376	29.18797
16377	29.18957
16378	29.18922
16379	29.18484
16380	29.17483
16381	29.15825
16382	29.13487
16383	29.10525
16384	29.07065
16385	29.03292
16386	28.9944
16387	28.95762
16388	28.92513
16389	28.89927
16390	28.88192
16391	28.87431
16392	28.87693
16393	28.88943
16394	28.91064
16395	28.9386
16396	28.97074
16397	29.00407
16398	29.03539
16399	29.06156
16400	29.07975
16401	29.0877
16402	29.0839
16403	29.06776
16404	29.03966
16405	29.001
16406	28.95408
16407	28.902
16408	28.84843
16409	28.79739
16410	28.75294
16411	28.71887
16412	28.6985
16413	28.69434
16414	28.70797
16415	28.73983
16416	28.78926
16417	28.85441
16418	28.93242
16419	29.01955
16420	29.11141
16421	29.20323
16422	29.29016
16423	29.36756
16424	29.43132
16425	29.47808
16426	29.50544
16427	29.51215
16428	29.49813
16429	29.4645
16430	29.41354
16431	29.34849
16432	29.27342
16433	29.19295
16434	29.11202
16435	29.03558
16436	28.96832
16437	28.91444
16438	28.87741
16439	28.8598
16440	28.86316
16441	28.88797
16442	28.93365
16443	28.99861
16444	29.0804
16445	29.17581
16446	29.28115
16447	29.39241
16448	29.50553
16449	29.61658
16450	29.72202
16451	29.81881
16452	29.90461
16453	29.97782
16454	30.03767
16455	30.08414
16456	30.11799
16457	30.14059
16458	30.15379
16459	30.15982
16460	30.16104
16461	30.15981
16462	30.15833
16463	30.15847
16464	30.1617
16465	30.16899
16466	30.1808
16467	30.19713
16468	30.21752
16469	30.24122
16470	30.26728
16471	30.29472
16472	30.32266
16473	30.35048
16474	30.37795
16475	30.40529
16476	30.43325
16477	30.46309
16478	30.4965
16479	30.53554
16480	30.58247
16481	30.63953
16482	30.70879
16483	30.79191
16484	30.88993
16485	31.00313
16486	31.13087
16487	31.27154
16488	31.42254
16489	31.58038
16490	31.74077
16491	31.89885
16492	32.04947
16493	32.1874
16494	32.30772
16495	32.40607
16496	32.47894
16497	32.5239
16498	32.53975
16499	32.52661
16500	32.48594
16501	32.42041
16502	32.33377
16503	32.23056
16504	32.11589
16505	31.99501
16506	31.87307
16507	31.75471
16508	31.64384
16509	31.54339
16510	31.45516
16511	31.37975
16512	31.31661
16513	31.26414
16514	31.21986
16515	31.18072
16516	31.14334
16517	31.10431
16518	31.06054
16519	31.00948
16520	30.94935
16521	30.87929
16522	30.7994
16523	30.71071
16524	30.61513
16525	30.51521
16526	30.41396
16527	30.31454
16528	30.22005
16529	30.13319
16530	30.05609
16531	29.99012
16532	29.93577
16533	29.89265
16534	29.85951
16535	29.83437
16536	29.81472
16537	29.79774
16538	29.78056
16539	29.76051
16540	29.73536
16541	29.70353
16542	29.66419
16543	29.61737
16544	29.56393
16545	29.50549
16546	29.44427
16547	29.38289
16548	29.32413
16549	29.27069
16550	29.22495
16551	29.18869
16552	29.16303
16553	29.1482
16554	29.14363
16555	29.14786
16556	29.15874
16557	29.17359
16558	29.18936
16559	29.20294
16560	29.21135
16561	29.21204
16562	29.20305
16563	29.18317
16564	29.15204
16565	29.11016
16566	29.05886
16567	29.00018
16568	28.93668
16569	28.87128
16570	28.80701
16571	28.74678
16572	28.6932
16573	28.64836
16574	28.61378
16575	28.59025
16576	28.57791
16577	28.57624
16578	28.58419
16579	28.6003
16580	28.62288
16581	28.6502
16582	28.68061
16583	28.71269
16584	28.74538
16585	28.77802
16586	28.81034
16587	28.84243
16588	28.87466
16589	28.90753
16590	28.94159
16591	28.97722
16592	29.01456
16593	29.05336
16594	29.09293
16595	29.13214
16596	29.16939
16597	29.20276
16598	29.23009
16599	29.24917
16600	29.25792
16601	29.25458
16602	29.23789
16603	29.20726
16604	29.16287
16605	29.10577
16606	29.03781
16607	28.96165
16608	28.88059
16609	28.79843
16610	28.71922
16611	28.64701
16612	28.58563
16613	28.53843
16614	28.50804
16615	28.49622
16616	28.5037
16617	28.53018
16618	28.57427
16619	28.63362
16620	28.70501
16621	28.78458
16622	28.86803
16623	28.95086
16624	29.02866
16625	29.09732
16626	29.15327
16627	29.19369
16628	29.21659
16629	29.22095
16630	29.20672
16631	29.17478
16632	29.12693
16633	29.06567
16634	28.99413
16635	28.91583
16636	28.83451
16637	28.75395
16638	28.67776
16639	28.6092
16640	28.55108
16641	28.50558
16642	28.47425
16643	28.4579
16644	28.45661
16645	28.46978
16646	28.49615
16647	28.53392
16648	28.58081
16649	28.63424
16650	28.69142
16651	28.74951
16652	28.80576
16653	28.85764
16654	28.90296
16655	28.93997
16656	28.96746
16657	28.98479
16658	28.9919
16659	28.98935
16660	28.97822
16661	28.96007
16662	28.93685
16663	28.91073
16664	28.88398
16665	28.85887
16666	28.83741
16667	28.82135
16668	28.81193
16669	28.80988
16670	28.81535
16671	28.82784
16672	28.84629
16673	28.8691
16674	28.89427
16675	28.91949
16676	28.94234
16677	28.96044
16678	28.97158
16679	28.97396
16680	28.96622
16681	28.94763
16682	28.91808
16683	28.87814
16684	28.829
16685	28.77242
16686	28.71061
16687	28.64607
16688	28.58149
16689	28.51951
16690	28.46263
16691	28.41303
16692	28.37246
16693	28.34216
16694	28.32286
16695	28.31468
16696	28.31726
16697	28.32979
16698	28.35106
16699	28.37964
16700	28.41392
16701	28.45227
16702	28.49308
16703	28.53487
16704	28.57634
16705	28.61636
16706	28.65399
16707	28.68848
16708	28.71917
16709	28.74553
16710	28.76702
16711	28.78316
16712	28.79343
16713	28.79733
16714	28.79433
16715	28.78401
16716	28.76603
16717	28.74026
16718	28.70679
16719	28.66609
16720	28.61897
16721	28.56664
16722	28.51073
16723	28.4532
16724	28.39633
16725	28.34253
16726	28.2943
16727	28.25401
16728	28.22377
16729	28.20527
16730	28.19964
16731	28.20739
16732	28.22828
16733	28.26139
16734	28.30509
16735	28.35715
16736	28.41489
16737	28.47534
16738	28.53542
16739	28.59218
16740	28.64294
16741	28.68551
16742	28.71832
16743	28.74047
16744	28.75185
16745	28.75306
16746	28.74533
16747	28.73048
16748	28.71066
16749	28.68826
16750	28.66568
16751	28.64512
16752	28.62849
16753	28.61721
16754	28.61219
16755	28.61372
16756	28.62158
16757	28.63502
16758	28.65291
16759	28.67384
16760	28.6963
16761	28.7188
16762	28.74001
16763	28.75888
16764	28.77471
16765	28.78719
16766	28.7964
16767	28.80276
16768	28.80695
16769	28.80979
16770	28.81218
16771	28.81492
16772	28.81863
16773	28.82367
16774	28.8301
16775	28.83763
16776	28.84567
16777	28.85338
16778	28.85978
16779	28.86382
16780	28.86451
16781	28.86108
16782	28.853
16783	28.84013
16784	28.82271
16785	28.80136
16786	28.7771
16787	28.7512
16788	28.72512
16789	28.70037
16790	28.67838
16791	28.66036
16792	28.64721
16793	28.63942
16794	28.63703
16795	28.63964
16796	28.6464
16797	28.65615
16798	28.66752
16799	28.67904
16800	28.68928
16801	28.69703
16802	28.70139
16803	28.70188
16804	28.69847
16805	28.6916
16806	28.68216
16807	28.67136
16808	28.66065
16809	28.65155
16810	28.6455
16811	28.64371
16812	28.647
16813	28.65572
16814	28.66967
16815	28.68809
16816	28.70971
16817	28.73282
16818	28.75541
16819	28.77536
16820	28.7906
16821	28.79929
16822	28.80006
16823	28.79206
16824	28.77515
16825	28.7499
16826	28.7176
16827	28.68017
16828	28.64008
16829	28.60013
16830	28.56329
16831	28.53246
16832	28.51024
16833	28.49878
16834	28.49955
16835	28.51328
16836	28.53984
16837	28.57829
16838	28.62689
16839	28.68327
16840	28.74451
16841	28.80741
16842	28.86864
16843	28.92499
16844	28.97354
16845	29.01184
16846	29.03805
16847	29.05103
16848	29.05035
16849	29.0363
16850	29.00983
16851	28.97245
16852	28.92612
16853	28.87309
16854	28.81576
16855	28.75656
16856	28.69778
16857	28.64152
16858	28.58957
16859	28.54337
16860	28.50398
16861	28.47209
16862	28.44803
16863	28.43179
16864	28.42306
16865	28.42129
16866	28.42573
16867	28.43545
16868	28.44938
16869	28.46638
16870	28.4852
16871	28.50461
16872	28.52334
16873	28.5402
16874	28.55405
16875	28.56394
16876	28.56908
16877	28.56896
16878	28.56334
16879	28.55236
16880	28.53647
16881	28.5165
16882	28.49362
16883	28.46925
16884	28.44503
16885	28.42266
16886	28.40385
16887	28.3901
16888	28.38267
16889	28.38237
16890	28.38957
16891	28.40403
16892	28.42498
16893	28.45109
16894	28.48059
16895	28.51133
16896	28.541
16897	28.56727
16898	28.58797
16899	28.60131
16900	28.60602
16901	28.60147
16902	28.58777
16903	28.56573
16904	28.53691
16905	28.50344
16906	28.46789
16907	28.43306
16908	28.4018
16909	28.3767
16910	28.35994
16911	28.3531
16912	28.35697
16913	28.37152
16914	28.39592
16915	28.42852
16916	28.46711
16917	28.50899
16918	28.5513
16919	28.59121
16920	28.62621
16921	28.65433
16922	28.67428
16923	28.68564
16924	28.68882
16925	28.68509
16926	28.67641
16927	28.66526
16928	28.65441
16929	28.64663
16930	28.64441
16931	28.6497
16932	28.66369
16933	28.68663
16934	28.71779
16935	28.75543
16936	28.79693
16937	28.83898
16938	28.87783
16939	28.90956
16940	28.9305
16941	28.93746
16942	28.92808
16943	28.90106
16944	28.85628
16945	28.79491
16946	28.71929
16947	28.63288
16948	28.53996
16949	28.44533
16950	28.35399
16951	28.27075
16952	28.19987
16953	28.14476
16954	28.10775
16955	28.08987
16956	28.09088
16957	28.10924
16958	28.1423
16959	28.18653
16960	28.2378
16961	28.29173
16962	28.34406
16963	28.39091
16964	28.42916
16965	28.45658
16966	28.47201
16967	28.47537
16968	28.46761
16969	28.45057
16970	28.42678
16971	28.39914
16972	28.37072
16973	28.34439
16974	28.32263
16975	28.3073
16976	28.29949
16977	28.29951
16978	28.30682
16979	28.32022
16980	28.33796
16981	28.35791
16982	28.37787
16983	28.3957
16984	28.40959
16985	28.41818
16986	28.42069
16987	28.41696
16988	28.40741
16989	28.39296
16990	28.3749
16991	28.35472
16992	28.33392
16993	28.31383
16994	28.2955
16995	28.27952
16996	28.26607
16997	28.25482
16998	28.24509
16999	28.23592
17000	28.22626
17001	28.21514
17002	28.20182
17003	28.186
17004	28.16794
17005	28.14845
17006	28.12898
17007	28.11146
17008	28.09823
17009	28.09177
17010	28.09455
17011	28.1087
17012	28.1358
17013	28.17667
17014	28.23124
17015	28.29841
17016	28.37611
17017	28.4614
17018	28.5506
17019	28.63961
17020	28.72415
17021	28.80017
17022	28.86412
17023	28.91329
17024	28.94601
17025	28.96185
17026	28.96164
17027	28.94741
17028	28.92227
17029	28.89011
17030	28.8553
17031	28.82227
17032	28.79519
17033	28.77749
17034	28.77165
17035	28.77885
17036	28.79894
17037	28.83031
17038	28.8701
17039	28.91434
17040	28.95828
17041	28.99681
17042	29.02487
17043	29.03785
17044	29.03202
17045	29.00488
17046	28.95535
17047	28.88392
17048	28.79264
17049	28.685
17050	28.56566
17051	28.44017
17052	28.31448
17053	28.19461
17054	28.08614
17055	27.99387
17056	27.9215
17057	27.87139
17058	27.84446
17059	27.84023
17060	27.85691
17061	27.89162
17062	27.94071
17063	28.00008
17064	28.06557
17065	28.13325
17066	28.19976
17067	28.26252
17068	28.31983
17069	28.37094
17070	28.41599
17071	28.45582
17072	28.49183
17073	28.52564
17074	28.55889
17075	28.59296
17076	28.62874
17077	28.66651
17078	28.70584
17079	28.74561
17080	28.78413
17081	28.81927
17082	28.84869
17083	28.87012
17084	28.88161
17085	28.88175
17086	28.86987
17087	28.84616
17088	28.81173
17089	28.76852
17090	28.71921
17091	28.66698
17092	28.61526
17093	28.56744
17094	28.52658
17095	28.49511
17096	28.47466
17097	28.46587
17098	28.46835
17099	28.48071
17100	28.5007
17101	28.52541
17102	28.55154
17103	28.57573
17104	28.59485
17105	28.6063
17106	28.60827
17107	28.59992
17108	28.58145
17109	28.5541
17110	28.52003
17111	28.48214
17112	28.4438
17113	28.40853
17114	28.37968
17115	28.36011
17116	28.35195
17117	28.35633
17118	28.37332
17119	28.40189
17120	28.43999
17121	28.4847
17122	28.53251
17123	28.5796
17124	28.62218
17125	28.6568
17126	28.68065
17127	28.6918
17128	28.68934
17129	28.67346
17130	28.6454
17131	28.60733
17132	28.56216
17133	28.51325
17134	28.46412
17135	28.41815
17136	28.3783
17137	28.34684
17138	28.32523
17139	28.31397
17140	28.31267
17141	28.32007
17142	28.33423
17143	28.35276
17144	28.37303
17145	28.3925
17146	28.4089
17147	28.42049
17148	28.42622
17149	28.42575
17150	28.41955
17151	28.40873
17152	28.39499
17153	28.38038
17154	28.36709
17155	28.35723
17156	28.3526
17157	28.35454
17158	28.36377
17159	28.38033
17160	28.40361
17161	28.43241
17162	28.46505
17163	28.49958
17164	28.53394
17165	28.5662
17166	28.5947
17167	28.61823
17168	28.63611
17169	28.64821
17170	28.65495
17171	28.65721
17172	28.65616
17173	28.65313
17174	28.64942
17175	28.64613
17176	28.64402
17177	28.64338
17178	28.64404
17179	28.64536
17180	28.64631
17181	28.6456
17182	28.6419
17183	28.63397
17184	28.62091
17185	28.6023
17186	28.57837
17187	28.55002
17188	28.51885
17189	28.48704
17190	28.45728
17191	28.43247
17192	28.41551
17193	28.40902
17194	28.41507
17195	28.43498
17196	28.46907
17197	28.51664
17198	28.57595
17199	28.64426
17200	28.71808
17201	28.79339
17202	28.86595
17203	28.93167
17204	28.98691
17205	29.02884
17206	29.05565
17207	29.06669
17208	29.06256
17209	29.04502
17210	29.01684
17211	28.98153
17212	28.94296
17213	28.90505
17214	28.87132
17215	28.84457
17216	28.82653
17217	28.81772
17218	28.8173
17219	28.82313
17220	28.83195
17221	28.83964
17222	28.84157
17223	28.83309
17224	28.80998
17225	28.76885
17226	28.70758
17227	28.6256
17228	28.52406
17229	28.40584
17230	28.27549
17231	28.13891
17232	28.00299
17233	27.87513
17234	27.76271
17235	27.67249
17236	27.61017
17237	27.57986
17238	27.58382
17239	27.62219
17240	27.69302
17241	27.79235
17242	27.91448
17243	28.05241
17244	28.19827
17245	28.34392
17246	28.48151
17247	28.60397
17248	28.70551
17249	28.78196
17250	28.83096
17251	28.85205
17252	28.84661
17253	28.81764
17254	28.76943
17255	28.70717
17256	28.63654
17257	28.56319
17258	28.49241
17259	28.42871
17260	28.37558
17261	28.33535
17262	28.30912
17263	28.29685
17264	28.29747
17265	28.30916
17266	28.32959
17267	28.35619
17268	28.38645
17269	28.41815
17270	28.44949
17271	28.47922
17272	28.50664
17273	28.53158
17274	28.55425
17275	28.57512
17276	28.59471
17277	28.61347
17278	28.63161
17279	28.64903
17280	28.66525
17281	28.67946
17282	28.69058
17283	28.69744
17284	28.69892
17285	28.6941
17286	28.6825
17287	28.66418
17288	28.63982
17289	28.61077
17290	28.57898
17291	28.54686
17292	28.51711
17293	28.49249
17294	28.47549
17295	28.46816
17296	28.47176
17297	28.48669
17298	28.51228
17299	28.54686
17300	28.58777
17301	28.63162
17302	28.67448
17303	28.71223
17304	28.74097
17305	28.75728
17306	28.75867
17307	28.74373
17308	28.71238
17309	28.66589
17310	28.60681
17311	28.53882
17312	28.4664
17313	28.39449
17314	28.32804
17315	28.27158
17316	28.22879
17317	28.20219
17318	28.19287
17319	28.20037
17320	28.22268
17321	28.25645
17322	28.29724
17323	28.33991
17324	28.37911
17325	28.4098
17326	28.4277
17327	28.42972
17328	28.41434
17329	28.38173
17330	28.33388
17331	28.27441
17332	28.20837
17333	28.14176
17334	28.08109
17335	28.0328
17336	28.00267
17337	27.99533
17338	28.01377
17339	28.05909
17340	28.13029
17341	28.22435
17342	28.33638
17343	28.46
17344	28.58783
17345	28.71205
17346	28.82506
17347	28.92002
17348	28.99147
17349	29.0357
17350	29.05107
17351	29.03811
17352	28.99942
17353	28.93948
17354	28.86419
17355	28.78041
17356	28.69531
17357	28.61581
17358	28.54796
17359	28.49649
17360	28.46441
17361	28.4528
17362	28.4608
17363	28.48572
17364	28.52334
17365	28.56836
17366	28.61491
17367	28.65711
17368	28.68964
17369	28.70824
17370	28.7101
17371	28.69412
17372	28.66102
17373	28.61325
17374	28.55478
17375	28.49072
17376	28.42685
17377	28.36909
17378	28.32295
17379	28.29303
17380	28.2826
17381	28.2933
17382	28.32496
17383	28.37566
17384	28.44185
17385	28.51867
17386	28.60039
17387	28.68085
17388	28.75408
17389	28.81471
17390	28.85848
17391	28.88255
17392	28.88572
17393	28.86851
17394	28.83306
17395	28.78289
17396	28.72261
17397	28.65739
17398	28.59259
17399	28.53323
17400	28.48354
17401	28.44666
17402	28.42434
17403	28.41686
17404	28.42305
17405	28.44045
17406	28.46557
17407	28.49425
17408	28.5221
17409	28.54489
17410	28.559
17411	28.56172
17412	28.55152
17413	28.52818
17414	28.49282
17415	28.44777
17416	28.39639
17417	28.34272
17418	28.29117
17419	28.24609
17420	28.21145
17421	28.19047
17422	28.18536
17423	28.19721
17424	28.22587
17425	28.27001
17426	28.32729
17427	28.39454
17428	28.46806
17429	28.54389
17430	28.61817
17431	28.68736
17432	28.74847
17433	28.79924
17434	28.8382
17435	28.86466
17436	28.87865
17437	28.88079
17438	28.87211
17439	28.8539
17440	28.82748
17441	28.79411
17442	28.75484
17443	28.71048
17444	28.66161
17445	28.60862
17446	28.55182
17447	28.49159
17448	28.42848
17449	28.36335
17450	28.29743
17451	28.23242
17452	28.17039
17453	28.11376
17454	28.06512
17455	28.02704
17456	28.00185
17457	27.99141
17458	27.99687
17459	28.01853
17460	28.05569
17461	28.10663
17462	28.16866
17463	28.23826
17464	28.31131
17465	28.38337
17466	28.45003
17467	28.50725
17468	28.55168
17469	28.58099
17470	28.594
17471	28.59086
17472	28.57303
17473	28.54315
17474	28.50481
17475	28.46228
17476	28.4201
